,index,price,color,likes,brand,Percentage discount,Rate,Fit,in sale,category,sex,color_encoded,brand_encoded,fabric types,Fit_encoded,category_encoded,sex_encoded,fabric types_encoded
2121,9059,309.64,beige,378.0,puma,14,0.0,regular fit,1,coats & jackets,women,0,19,woven,14,0,1,12
2122,9063,240.0,brown,688.0,noisy may,0,0.0,oversized fit,0,coats & jackets,women,3,17,fabric,12,0,1,13
2123,9066,475.0,khaki,2000.0,asos design,0,4.6,relaxed fit,0,coats & jackets,women,8,5,woven,17,0,1,12
2124,9069,335.0,khaki,971.0,topshop,0,3.3,regular fit,0,coats & jackets,women,8,24,fabric,14,0,1,2
2125,9071,225.0,mid blue,117.0,topshop,0,4.4,boxy fit,0,coats & jackets,women,9,24,fabric,2,0,1,13
2126,9076,130.0,khaki,1000.0,asos design,0,3.7,relaxed fit,0,coats & jackets,women,8,5,woven,17,0,1,12
2127,9082,415.0,blue,1000.0,miss selfridge,0,0.0,regular fit,0,coats & jackets,women,2,11,woven,14,0,1,12
2128,9087,370.0,blue,1000.0,miss selfridge,0,0.0,regular fit,0,coats & jackets,women,2,11,fabric,14,0,1,13
2129,9089,450.0,black,153.0,adidas originals,0,0.0,relaxed fit,0,coats & jackets,women,1,2,fabric,17,0,1,13
2130,9091,420.0,pink,581.0,miss selfridge,0,0.0,regular fit,0,coats & jackets,women,13,11,fabric,14,0,1,2
2131,9101,249.28,multi,512.0,asyou,19,0.0,regular fit,1,coats & jackets,women,10,6,fabric,14,0,1,2
2132,9121,230.92,green,1000.0,new look,19,4.5,regular fit,1,coats & jackets,women,6,15,woven,14,0,1,12
2133,9122,375.24,multi,159.0,noisy may,14,0.0,regular fit,1,coats & jackets,women,10,17,fabric,14,0,1,2
2134,9125,300.0,green,2000.0,topshop,0,0.0,relaxed fit,0,coats & jackets,women,6,24,fabric,17,0,1,2
2135,9130,415.0,black,728.0,miss selfridge,0,0.0,regular fit,0,coats & jackets,women,1,11,fabric,14,0,1,13
2136,9139,467.08,red,2000.0,topshop,19,4.4,oversized fit,1,coats & jackets,women,15,24,fabric,12,0,1,2
2137,9146,475.0,black,1000.0,river island,0,0.0,regular fit,0,coats & jackets,women,1,21,fabric,14,0,1,13
2138,9154,440.84,cream,218.0,dickies,20,0.0,regular fit,1,coats & jackets,women,4,9,teddy,14,0,1,9
2139,9156,280.0,cream,765.0,topshop,0,4.0,oversized fit,0,coats & jackets,women,4,24,woven,12,0,1,12
2140,9163,390.0,stone,600.0,topshop,0,0.0,oversized fit,0,coats & jackets,women,16,24,fabric,12,0,1,13
2141,9164,377.86,brown,425.0,river island,20,0.0,regular fit,1,coats & jackets,women,3,21,woven,14,0,1,12
2142,9170,240.0,red,140.0,miss selfridge,0,0.0,regular fit,0,coats & jackets,women,15,11,woven,14,0,1,12
2143,9176,464.46,black,718.0,river island,14,0.0,relaxed fit,1,coats & jackets,women,1,21,fabric,17,0,1,2
2144,9183,398.86,orange,932.0,topshop,19,4.3,regular fit,1,coats & jackets,women,12,24,fabric,14,0,1,2
2145,9191,272.9,pink,806.0,topshop,24,4.5,oversized fit,1,coats & jackets,women,13,24,fabric,12,0,1,2
2146,9194,475.0,black,326.0,river island,0,4.8,regular fit,0,coats & jackets,women,1,21,woven,14,0,1,12
2147,9202,398.86,black,530.0,topshop,19,3.0,oversized fit,1,coats & jackets,women,1,24,fabric,12,0,1,2
2148,9205,270.0,multi,472.0,noisy may,0,0.0,regular fit,0,coats & jackets,women,10,17,fabric,14,0,1,13
2149,9206,178.44,beige,209.0,noisy may,19,0.0,regular fit,1,coats & jackets,women,0,17,woven,14,0,1,12
2150,9212,312.26,black,835.0,topshop,19,4.0,regular fit,1,coats & jackets,women,1,24,fabric,14,0,1,2
2151,9219,335.0,black,918.0,river island,0,4.3,regular fit,0,coats & jackets,women,1,21,fabric,14,0,1,13
2152,9223,170.0,black,519.0,only,0,4.8,oversized fit,0,coats & jackets,women,1,18,fabric,12,0,1,13
2153,9224,335.0,pink,297.0,miss selfridge,0,3.7,oversized fit,0,coats & jackets,women,13,11,fabric,12,0,1,13
2154,9225,165.32,black,467.0,asos design,24,4.1,regular fit,1,coats & jackets,women,1,5,fabric,14,0,1,2
2155,9247,420.0,red,1000.0,miss selfridge,0,0.0,regular fit,0,coats & jackets,women,15,11,fabric,14,0,1,2
2156,9253,390.0,blue,239.0,asos 4505,0,0.0,regular fit,0,coats & jackets,women,2,3,woven,14,0,1,12
2157,9254,255.0,black,440.0,asos 4505,0,0.0,oversized fit,0,coats & jackets,women,1,3,woven,12,0,1,12
2158,9262,380.0,black,1000.0,topshop,0,0.0,oversized fit,0,coats & jackets,women,1,24,fabric,12,0,1,13
2159,9264,157.44,black,876.0,asyou,24,0.0,regular fit,1,coats & jackets,women,1,6,woven,14,0,1,12
2160,9273,477.58,green,611.0,na-kd,24,0.0,relaxed fit,1,coats & jackets,women,6,13,fabric,17,0,1,2
2161,9277,312.26,blue,2000.0,collusion,14,0.0,regular fit,1,coats & jackets,women,2,8,fabric,14,0,1,13
2162,9278,315.0,black,1000.0,new look,0,4.1,regular fit,0,coats & jackets,women,1,15,fabric,14,0,1,2
2163,9279,415.0,black,1000.0,topshop,0,0.0,regular fit,0,coats & jackets,women,1,24,fabric,14,0,1,13
2164,9282,440.0,black,159.0,river island,0,0.0,regular fit,0,coats & jackets,women,1,21,woven,14,0,1,12
2165,9284,445.0,beige,154.0,dickies,0,0.0,regular fit,0,coats & jackets,women,0,9,fabric,14,0,1,13
2166,9285,244.04,blue,424.0,na-kd,19,0.0,regular fit,1,coats & jackets,women,2,13,woven,14,0,1,12
2167,9291,360.0,green,2000.0,asos design,0,3.7,oversized fit,0,coats & jackets,women,6,5,fabric,12,0,1,2
2168,9293,475.0,black,385.0,river island,0,0.0,boxy fit,0,coats & jackets,women,1,21,fabric,2,0,1,13
2169,9298,314.89,black,2000.0,reclaimed vintage,24,3.7,regular fit,1,coats & jackets,women,1,20,fabric,14,0,1,13
2170,9305,290.0,pink,512.0,only,0,0.0,regular fit,0,coats & jackets,women,13,18,woven,14,0,1,12
2171,9316,415.0,black,452.0,topshop,0,0.0,regular fit,0,coats & jackets,women,1,24,fabric,14,0,1,2
2172,9317,333.25,pink,1000.0,miss selfridge,19,0.0,boxy fit,1,coats & jackets,women,13,11,woven,2,0,1,12
2173,9321,335.0,black,428.0,miss selfridge,0,4.3,regular fit,0,coats & jackets,women,1,11,woven,14,0,1,12
2174,9323,370.0,cream,460.0,asyou,0,0.0,regular fit,0,coats & jackets,women,4,6,woven,14,0,1,12
2175,9324,293.89,pink,617.0,asyou,19,1.0,regular fit,1,coats & jackets,women,13,6,woven,14,0,1,12
2176,9327,409.35,pink,67.0,vans,29,0.0,regular fit,1,coats & jackets,women,13,27,woven,14,0,1,12
2177,9329,267.65,beige,192.0,weekday,15,0.0,regular fit,1,coats & jackets,women,0,28,fabric,14,0,1,13
2178,9333,367.37,black,75.0,vans,29,0.0,regular fit,1,coats & jackets,women,1,27,woven,14,0,1,12
2179,9336,236.16,black,80.0,urban revivo,19,0.0,oversized fit,1,coats & jackets,women,1,26,fabric,12,0,1,13
2180,9358,312.26,black,240.0,asyou,14,0.0,regular fit,1,coats & jackets,women,1,6,fabric,14,0,1,13
2181,9366,469.7,black,1000.0,topshop,14,3.2,regular fit,1,coats & jackets,women,1,24,fabric,14,0,1,13
2182,9373,251.91,black,672.0,weekday,20,0.0,regular fit,1,coats & jackets,women,1,28,woven,14,0,1,12
2183,9377,365.0,red,298.0,topshop,0,0.0,oversized fit,0,coats & jackets,women,15,24,fabric,12,0,1,13
2184,9378,280.0,black,145.0,only,0,0.0,regular fit,0,coats & jackets,women,1,18,fabric,14,0,1,13
2185,9379,380.0,pink,696.0,noisy may,0,4.3,regular fit,0,coats & jackets,women,13,17,woven,14,0,1,12
2186,9384,272.9,black,272.0,only,24,0.0,oversized fit,1,coats & jackets,women,1,18,woven,12,0,1,12
2187,9394,209.92,beige,413.0,collusion,24,0.0,regular fit,1,coats & jackets,women,0,8,shell,14,0,1,7
2188,9396,223.04,red,525.0,only,19,0.0,regular fit,1,coats & jackets,women,15,18,woven,14,0,1,12
2189,9398,375.24,black,58.0,puma,14,0.0,relaxed fit,1,coats & jackets,women,1,19,fabric,17,0,1,2
2190,9402,291.27,black,1000.0,topshop,19,0.0,relaxed fit,1,coats & jackets,women,1,24,woven,17,0,1,12
2191,9406,390.0,black,637.0,topshop,0,1.7,regular fit,0,coats & jackets,women,1,24,fabric,14,0,1,2
2192,9412,265.0,grey,498.0,new look,0,4.2,regular fit ,0,coats & jackets,women,7,15,borg,15,0,1,0
2193,9432,465.0,blue,356.0,asos curve,0,4.4,relaxed fit,0,coats & jackets,women,2,4,fabric,17,0,1,13
2194,9434,220.42,black,972.0,topshop,14,0.0,oversized fit,1,coats & jackets,women,1,24,fabric,12,0,1,2
2195,9443,207.3,black,553.0,topshop,19,0.0,regular fit,1,coats & jackets,women,1,24,woven,14,0,1,12
2196,9447,225.0,black,858.0,miss selfridge,0,0.0,regular fit,0,coats & jackets,women,1,11,woven,14,0,1,12
2197,9462,354.25,green,238.0,urban revivo,19,0.0,regular fit,1,coats & jackets,women,6,26,fabric,14,0,1,2
2198,9467,270.0,brown,785.0,noisy may,0,0.0,oversized fit,0,coats & jackets,women,3,17,teddy,12,0,1,9
2199,9469,415.0,orange,950.0,topshop,0,3.5,regular fit,0,coats & jackets,women,12,24,fabric,14,0,1,2
2200,9470,415.0,orange,653.0,only,0,3.8,regular fit,0,coats & jackets,women,12,18,fabric,14,0,1,2
2201,9471,223.04,orange,422.0,topshop,19,0.0,regular fit,1,coats & jackets,women,12,24,woven,14,0,1,12
2202,9491,415.0,black,234.0,river island,0,0.0,oversized fit,0,coats & jackets,women,1,21,fabric,12,0,1,13
2203,9506,398.86,black,411.0,topshop,19,3.8,regular fit,1,coats & jackets,women,1,24,woven,14,0,1,12
2204,9509,335.0,pink,666.0,miss selfridge,0,0.0,regular fit,0,coats & jackets,women,13,11,fabric,14,0,1,13
2205,9510,365.0,black,329.0,topshop,0,3.3,regular fit,0,coats & jackets,women,1,24,woven,14,0,1,12
2206,9514,309.64,orange,822.0,topshop,14,4.2,relaxed fit,1,coats & jackets,women,12,24,fabric,17,0,1,2
2207,9515,390.0,black,438.0,topshop,0,4.3,regular fit,0,coats & jackets,women,1,24,woven,14,0,1,12
2208,9518,446.09,orange,421.0,topshop,14,3.5,regular fit,1,coats & jackets,women,12,24,fabric,14,0,1,13
2209,9519,395.0,black,822.0,asos design,0,0.0,regular fit,0,coats & jackets,women,1,5,fabric,14,0,1,13
2210,9521,280.0,black,551.0,noisy may,0,4.0,regular fit,0,coats & jackets,women,1,17,fabric,14,0,1,13
2211,9530,312.26,black,350.0,asos design,19,0.0,regular fit,1,coats & jackets,women,1,5,woven,14,0,1,12
2212,9533,435.0,khaki,865.0,asos design,0,3.9,regular fit,0,coats & jackets,women,8,5,fabric,14,0,1,13
2213,9560,280.0,red,241.0,noisy may,0,4.8,regular fit,0,coats & jackets,women,15,17,fabric,14,0,1,2
2214,9563,225.0,blue,1000.0,asos design,0,0.0,regular fit,0,coats & jackets,women,2,5,woven,14,0,1,12
2215,9568,250.0,black,775.0,noisy may,0,2.7,regular fit,0,coats & jackets,women,1,17,fabric,14,0,1,13
2216,9570,255.0,black,933.0,noisy may,0,0.0,regular fit ,0,coats & jackets,women,1,17,woven,15,0,1,12
2217,9573,160.0,black,275.0,asos design,0,0.0,relaxed fit,0,coats & jackets,women,1,5,twill,17,0,1,10
2218,9582,167.94,black,188.0,only,19,4.6,regular fit,1,coats & jackets,women,1,18,fabric,14,0,1,13
2219,9604,365.0,blue,2000.0,asos curve,0,0.0,regular fit,0,coats & jackets,women,2,4,fabric,14,0,1,13
2220,9633,335.0,pink,83.0,noisy may,0,0.0,relaxed fit,0,coats & jackets,women,13,17,fabric,17,0,1,2
2221,9636,390.0,green,521.0,collusion,0,0.0,regular fit,0,coats & jackets,women,6,8,fabric,14,0,1,13
2222,9646,183.68,brown,334.0,new look,29,0.0,regular fit,1,coats & jackets,women,3,15,woven,14,0,1,12
2223,9647,420.0,black,307.0,yours,0,0.0,regular fit,0,coats & jackets,women,1,29,woven,14,0,1,12
2224,9649,349.0,black,806.0,asos curve,14,0.0,regular fit,1,coats & jackets,women,1,4,woven,14,0,1,12
2225,9654,370.0,multi,599.0,miss selfridge,0,0.0,regular fit,0,coats & jackets,women,10,11,fabric,14,0,1,2
2226,9687,278.15,green,142.0,noisy may,19,0.0,regular fit,1,coats & jackets,women,6,17,woven,14,0,1,12
2227,9710,265.03,brown,2000.0,topshop,19,4.5,regular fit,1,coats & jackets,women,3,24,woven,14,0,1,12
2228,9711,395.0,brown,2000.0,asos design,0,4.1,oversized fit,0,coats & jackets,women,3,5,fabric,12,0,1,13
2229,9712,240.0,black,2000.0,asos design,0,4.4,regular fit,0,coats & jackets,women,1,5,woven,14,0,1,12
2230,9719,265.0,black,970.0,asos design,0,2.9,regular fit,0,coats & jackets,women,1,5,woven,14,0,1,12
2231,9743,349.0,white,716.0,vans,29,0.0,regular fit,1,coats & jackets,women,17,27,fabric,14,0,1,2
2232,9754,190.0,blue,427.0,noisy may,0,4.7,regular fit,0,coats & jackets,women,2,17,fabric,14,0,1,13
2233,9755,160.0,black,892.0,asos design,0,3.1,relaxed fit ,0,coats & jackets,women,1,5,twill,18,0,1,10
2234,9764,240.0,black,1000.0,asos curve,0,4.5,relaxed fit,0,coats & jackets,women,1,4,woven,17,0,1,12
2235,9766,165.32,mid blue,697.0,topshop,24,3.3,relaxed fit ,1,coats & jackets,women,9,24,fabric,18,0,1,13
2236,9770,420.0,purple,757.0,asyou,0,4.6,regular fit,0,coats & jackets,women,14,6,fabric,14,0,1,2
2237,9772,295.0,blue,424.0,yours,0,0.0,regular fit,0,coats & jackets,women,2,29,woven,14,0,1,12
2238,9779,398.86,black,692.0,the north face,19,4.5,true to size ,1,coats & jackets,women,1,22,woven,29,0,1,12
2239,9789,312.26,grey,1000.0,weekday,19,0.0,regular fit,1,coats & jackets,women,7,28,fabric,14,0,1,2
2240,9812,315.0,purple,295.0,weekday,0,0.0,regular fit,0,coats & jackets,women,14,28,woven,14,0,1,12
2241,9813,290.0,black,2000.0,new look,0,0.0,regular fit,0,coats & jackets,women,1,15,woven,14,0,1,12
2242,9817,195.0,brown,1000.0,new look,0,4.3,regular fit,0,coats & jackets,women,3,15,fabric,14,0,1,2
2243,9818,233.54,pink,1000.0,topshop,24,0.0,regular fit,1,coats & jackets,women,13,24,fabric,14,0,1,2
2244,9822,265.03,brown,2000.0,collusion,19,2.3,unisex style,1,coats & jackets,women,3,8,fabric,30,0,1,13
2245,9823,475.0,black,573.0,asos design,0,3.7,regular fit,0,coats & jackets,women,1,5,fabric,14,0,1,13
2246,9827,280.0,black,153.0,topshop,0,0.0,regular fit,0,coats & jackets,women,1,24,woven,14,0,1,12
2247,9829,260.0,black,387.0,miss selfridge,0,3.4,regular fit,0,coats & jackets,women,1,11,fabric,14,0,1,13
2248,9841,390.0,cream,191.0,weekday,0,0.0,regular fit,0,coats & jackets,women,4,28,fabric,14,0,1,2
2249,9842,445.0,purple,1000.0,only,0,0.0,regular fit,0,coats & jackets,women,14,18,fabric,14,0,1,13
2250,9859,265.0,khaki,276.0,new look,0,2.3,regular fit,0,coats & jackets,women,8,15,fabric,14,0,1,13
2251,9882,396.23,brown,1000.0,weekday,19,3.8,relaxed fit,1,coats & jackets,women,3,28,fabric,17,0,1,13
2252,9893,405.0,green,781.0,new look,0,3.7,regular fit,0,coats & jackets,women,6,15,fabric,14,0,1,13
2253,9903,419.85,navy,784.0,river island,19,0.0,regular fit,1,coats & jackets,women,11,21,fabric,14,0,1,13
2254,9905,296.52,black,365.0,yours,14,3.7,regular fit,1,coats & jackets,women,1,29,woven,14,0,1,12
2255,9910,335.0,black,849.0,topshop,0,0.0,regular fit,0,coats & jackets,women,1,24,fabric,14,0,1,2
2256,9911,220.42,green,2000.0,topshop,14,4.0,relaxed fit,1,coats & jackets,women,6,24,fabric,17,0,1,13
2257,9919,440.0,grey,476.0,weekday,0,0.0,regular fit,0,coats & jackets,women,7,28,fabric,14,0,1,2
2258,9935,419.85,black,692.0,weekday,14,2.7,oversized fit,1,coats & jackets,women,1,28,woven,12,0,1,12
2259,9943,254.53,black,154.0,weekday,29,0.0,regular fit,1,coats & jackets,women,1,28,woven,14,0,1,12
2260,9964,146.95,green,611.0,new look,29,0.0,boxy fit,1,coats & jackets,women,6,15,woven,2,0,1,12
2261,9966,249.28,blue,138.0,vans,24,0.0,regular fit ,1,coats & jackets,women,2,27,fabric,15,0,1,13
2262,9970,335.0,black,1000.0,topshop,0,3.2,regular fit,0,coats & jackets,women,1,24,fabric,14,0,1,13
2263,9978,267.65,cream,664.0,weekday,15,0.0,boxy fit,1,coats & jackets,women,4,28,woven,2,0,1,12
2264,9980,415.0,beige,971.0,only,0,5.0,regular fit,0,coats & jackets,women,0,18,woven,14,0,1,12
2265,9987,315.0,black,349.0,weekday,0,0.0,regular fit,0,coats & jackets,women,1,28,woven,14,0,1,12
2266,9993,265.0,black,917.0,asos curve,0,4.1,regular fit,0,coats & jackets,women,1,4,fabric,14,0,1,13
2267,10001,178.44,orange,590.0,collusion,19,0.0,boxy fit,1,coats & jackets,women,12,8,fabric,2,0,1,13
2268,10009,255.0,beige,652.0,weekday,0,0.0,regular fit,0,coats & jackets,women,0,28,woven,14,0,1,12
2269,10031,325.0,multi,949.0,noisy may,0,0.0,regular fit,0,coats & jackets,women,10,17,fabric,14,0,1,13
2270,10037,280.0,cream,185.0,topshop,0,0.0,regular fit,0,coats & jackets,women,4,24,woven,14,0,1,12
2271,10069,330.63,red,96.0,weekday,14,0.0,regular fit,1,coats & jackets,women,15,28,woven,14,0,1,12
2272,10081,365.0,black,124.0,topshop,0,0.0,regular fit,0,coats & jackets,women,1,24,fabric,14,0,1,2
2273,10083,250.0,black,767.0,new look,0,4.4,regular fit,0,coats & jackets,women,1,15,woven,14,0,1,12
2274,10097,178.44,black,2000.0,monki,19,4.3,regular fit,1,coats & jackets,women,1,12,woven,14,0,1,12
2275,10102,335.0,beige,1000.0,monki,0,4.7,regular fit,0,coats & jackets,women,0,12,fabric,14,0,1,13
2276,10108,435.0,brown,2000.0,asos design,0,3.5,regular fit ,0,coats & jackets,women,3,5,fabric,15,0,1,2
2277,10113,285.0,green,1000.0,collusion,0,5.0,oversized fit,0,coats & jackets,women,6,8,fabric,12,0,1,2
2278,10116,280.0,black,2000.0,monki,0,4.4,oversized fit,0,coats & jackets,women,1,12,fabric,12,0,1,13
2279,10120,370.0,black,2000.0,collusion,0,4.1,unisex style,0,coats & jackets,women,1,8,fabric,30,0,1,13
2280,10123,160.0,beige,805.0,monki,0,0.0,regular fit,0,coats & jackets,women,0,12,fabric,14,0,1,13
2281,10129,225.0,black,2000.0,asos design,0,4.8,relaxed fit,0,coats & jackets,women,1,5,fabric,17,0,1,13
2282,10131,157.44,beige,406.0,monki,18,0.0,regular fit,1,coats & jackets,women,0,12,woven,14,0,1,12
2283,10132,145.0,purple,883.0,collusion,0,4.3,relaxed fit,0,coats & jackets,women,14,8,woven,17,0,1,12
2284,10137,365.0,black,339.0,hollister,0,0.0,regular fit,0,coats & jackets,women,1,10,woven,14,0,1,12
2285,10138,291.27,cream,2000.0,hollister,19,0.0,oversized fit,1,coats & jackets,women,4,10,fabric,12,0,1,13
2286,10140,365.0,black,909.0,monki,0,0.0,regular fit,0,coats & jackets,women,1,12,fabric,14,0,1,2
2287,10141,365.0,black,2000.0,monki,0,3.0,relaxed fit,0,coats & jackets,women,1,12,fabric,17,0,1,13
2288,10147,310.0,mid blue,1000.0,topshop,0,3.8,relaxed fit,0,coats & jackets,women,9,24,denim,17,0,1,1
2289,10170,465.0,mid blue,928.0,asos design,0,4.1,oversized fit,0,coats & jackets,women,9,5,fabric,12,0,1,13
2290,10172,291.27,black,734.0,monki,19,4.8,regular fit,1,coats & jackets,women,1,12,fabric,14,0,1,2
2291,10178,335.0,black,2000.0,only,0,0.0,regular fit,0,coats & jackets,women,1,18,fabric,14,0,1,13
2292,10180,225.0,blue,550.0,monki,0,0.0,boxy fit,0,coats & jackets,women,2,12,woven,2,0,1,12
2293,10183,315.0,green,1000.0,new look,0,4.5,regular fit,0,coats & jackets,women,6,15,woven,14,0,1,12
2294,10189,335.0,green,2000.0,miss selfridge,0,4.9,regular fit,0,coats & jackets,women,6,11,fabric,14,0,1,13
2295,10191,480.0,khaki,2000.0,asos design,0,4.1,regular fit,0,coats & jackets,women,8,5,fabric,14,0,1,2
2296,10201,475.0,black,224.0,adidas originals,0,0.0,regular fit,0,coats & jackets,women,1,2,woven,14,0,1,12
2297,10202,255.0,black,1000.0,asos 4505,0,5.0,regular fit,0,coats & jackets,women,1,3,woven,14,0,1,12
2298,10207,315.0,black,149.0,yours,0,0.0,regular fit,0,coats & jackets,women,1,29,woven,14,0,1,12
2299,10211,415.0,blue,772.0,monki,0,4.0,regular fit,0,coats & jackets,women,2,12,woven,14,0,1,12
2300,10213,330.63,black,2000.0,monki,14,4.0,oversized fit,1,coats & jackets,women,1,12,woven,12,0,1,12
2301,10214,265.0,grey,1000.0,new look,0,4.2,regular fit ,0,coats & jackets,women,7,15,borg,15,0,1,0
2302,10219,445.0,beige,1000.0,river island,0,4.0,regular fit,0,coats & jackets,women,0,21,fabric,14,0,1,2
2303,10221,223.04,brown,308.0,monki,19,0.0,relaxed fit,1,coats & jackets,women,3,12,fabric,17,0,1,2
2304,10222,265.0,brown,818.0,new look,0,4.4,regular fit,0,coats & jackets,women,3,15,fabric,14,0,1,2
2305,10229,207.3,white,709.0,topshop,19,5.0,regular fit,1,coats & jackets,women,17,24,fabric,14,0,1,2
2306,10230,225.0,khaki,539.0,monki,0,0.0,oversized fit,0,coats & jackets,women,8,12,fabric,12,0,1,13
2307,10233,335.0,black,613.0,river island,0,3.9,regular fit,0,coats & jackets,women,1,21,fabric,14,0,1,13
2308,10234,210.0,black,299.0,only,0,4.0,regular fit,0,coats & jackets,women,1,18,fabric,14,0,1,13
2309,10236,190.0,purple,992.0,asos design,0,4.2,oversized fit,0,coats & jackets,women,14,5,fabric,12,0,1,2
2310,10237,210.0,black,610.0,asos curve,0,4.0,regular fit,0,coats & jackets,women,1,4,fabric,14,0,1,2
2311,10243,445.0,brown,327.0,monki,0,0.0,regular fit,0,coats & jackets,women,3,12,fabric,14,0,1,2
2312,10244,330.63,beige,455.0,monki,30,0.0,relaxed fit,1,coats & jackets,women,0,12,fabric,17,0,1,2
2313,10245,349.0,green,446.0,hollister,19,0.0,regular fit,1,coats & jackets,women,6,10,fabric,14,0,1,2
2314,10247,290.0,black,2000.0,new look,0,4.6,regular fit,0,coats & jackets,women,1,15,fabric,14,0,1,2
2315,10248,291.27,green,274.0,monki,29,0.0,regular fit,1,coats & jackets,women,6,12,woven,14,0,1,12
2316,10249,390.0,khaki,579.0,monki,0,0.0,oversized fit,0,coats & jackets,women,8,12,woven,12,0,1,12
2317,10252,290.0,brown,349.0,new look,0,4.5,regular fit,0,coats & jackets,women,3,15,fabric,14,0,1,2
2318,10261,330.63,brown,898.0,monki,30,0.0,regular fit,1,coats & jackets,women,3,12,teddy,14,0,1,9
2319,10264,365.0,black,1000.0,monki,0,0.0,relaxed fit,0,coats & jackets,women,1,12,woven,17,0,1,12
2320,10266,240.0,navy,727.0,asos design,0,4.4,regular fit,0,coats & jackets,women,11,5,woven,14,0,1,12
2321,10269,254.53,brown,650.0,monki,29,0.0,regular fit,1,coats & jackets,women,3,12,woven,14,0,1,12
2322,10274,370.0,grey,1000.0,new look,0,3.7,regular fit,0,coats & jackets,women,7,15,woven,14,0,1,12
2323,10275,225.0,black,2000.0,new look,0,0.0,regular fit,0,coats & jackets,women,1,15,woven,14,0,1,12
2324,10276,291.27,multi,662.0,monki,29,5.0,regular fit,1,coats & jackets,women,10,12,woven,14,0,1,12
2325,10277,265.0,black,941.0,new look,0,4.0,regular fit,0,coats & jackets,women,1,15,fabric,14,0,1,13
2326,10279,225.0,brown,178.0,monki,0,0.0,regular fit,0,coats & jackets,women,3,12,woven,14,0,1,12
2327,10281,475.0,brown,901.0,only,0,4.6,regular fit,0,coats & jackets,women,3,18,fabric,14,0,1,13
2328,10285,312.26,brown,717.0,monki,19,4.7,regular fit,1,coats & jackets,women,3,12,woven,14,0,1,12
2329,10287,390.0,black,822.0,monki,0,4.3,regular fit,0,coats & jackets,women,1,12,fabric,14,0,1,2
2330,10288,450.0,black,196.0,vans,0,0.0,regular fit,0,coats & jackets,women,1,27,woven,14,0,1,12
2331,10290,195.0,cream,511.0,monki,0,4.7,regular fit,0,coats & jackets,women,4,12,fabric,14,0,1,2
